id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
4835372,USFS,,USFS,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,898209,"Barcode: USFS0059597","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Lori E. Brummer",7298,2011-08-18,2011,8,18,230,,2011-8-18,,"Subalpine meadow.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Gunnison,,"Elk Mountains: White River National Forest: Maroon Bells-Snowmass Wilderness: upper East Fork Trail to Maroon Pass, ca 13.5 air mi N of Crested Butte.",,39.0387,-107.0086,"NAD 83",,"39.0387° N, 107.0086° W to 39.036° N, 106.9973° W; NAD 83, , GPS reading; T12S R86W S4 NE1/4; also S5 NE1/4; also NE1/4 S9",,,"GPS reading",,,3579,3886,,,,"11740-12745 ft.",,English,,"2014-06-19 02:00:49",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:859a9737-e978-457a-9667-38f2896a4d6f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4835372
4835446,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Lori E. Brummer",7446,2011-08-19,2011,8,19,231,,2011-8-19,,"Rock outcrop in alpine.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Gunnison,,"Elk Mountains: White River National Forest: Maroon Bells-Snowmass Wilderness: Hasley Basin Trail from East Fork Trail, ca 13 3/4 air mi NNW of Crested Butte.",,39.0483,-107.0372,"NAD 83",,"39.0483° N, 107.0372° W to 39.0395° N, 107.02419° W; NAD 83, , GPS reading; T11S R86W S31; also T12S R86W S6 NE1/4",,,"GPS reading",,,3396,3689,,,,"11140-12100 ft.",,English,,"2014-06-17 11:27:31",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a84636ec-dd63-4d8e-8543-ff21d4afc2e7,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4835446
4851302,USFS,,USFS,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,USFS0060706,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Lori E. Brummer",7298,2011-08-18,2011,8,18,230,,2011-8-18,,"Subalpine meadow.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Gunnison,,"Elk Mountains: White River National Forest: Maroon Bells-Snowmass Wilderness: upper East Fork Trail to Maroon Pass, ca 13.5 air mi N of Crested Butte.",,39.0387,-107.0086,"NAD 83",,"39.0387° N, 107.0086° W to 39.036° N, 106.9973° W; NAD 83, , GPS reading; T12S R86W S4 NE1/4; also S5 NE1/4; also NE1/4 S9",,,"GPS reading",,,3579,3886,,,,"11740-12745 ft.",,English,,"2014-06-19 02:00:59",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e7781864-1b73-4ced-aa18-a4ef687b2b4f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=4851302
5507662,NMC,,,3bc468fd-522b-4e40-b52c-5668c979b865,PreservedSpecimen,,84520,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"K. Heil and W. Mietty",25763,2005-08-26,2005,8,26,238,,,"Ray flowers white","Alpine tundra",,,,,,,,"Senecio amplectens, Geum turbinatum, Gentianopsis barbellata, Townsendia rothrockii, Chaenactis alpina, Draba spp., Erigeron spp. and Taraxacum lyratum",,,,,,,"United States",Colorado,"San Juan",,"Flora of Colorado. San Juan Mountains. BLM Land. Stony Pass Summit. East slopes of Green Mountain.",,37.7897,-107.5541,,,,,,,,,3957,,,,,12983ft,,,,"2015-05-01 23:30:11",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7982d499-3234-418b-aa22-35aa583a70da,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5507662
5761907,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,d39056f4-c78a-42b5-b174-e573660d3836,FLD0002590,012091,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"John Bregar",,2013-07-19,2013,7,19,200,,,,"Associated spp. are Ivesia gordonii & Physaria scrotiformis.",,,,,,,,,,,,,,,"United States",Colorado,"San Juan",,"Ridgetop approx. 1/2 mile SE of Jura Knob, San Juan National Forest.",,37.72277778,-107.8005556,,,"37d 43m 22.56s N; 107d 48m 2.03s",,,,,,,,,,,"12350 ft.",,,,"2020-06-15 12:20:40",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d39056f4-c78a-42b5-b174-e573660d3836,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5761907
5764974,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,048abf76-5ad6-48a1-9994-655c48678f88,FLD0002598,012363,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Ken Heil; Wayne Mietty, Les Lundquist",23975,2004-06-15,2004,6,15,167,,,,"Rocky limestone soils.",,,,,,,,"Engelmann spruce with dogtooth violet, Pseudocymopterus montanus, penny cress, Besseya ritteriana, Mertensia sp., Allium geyeri & Viola labradorica.",,,,,,,"United States",Colorado,"La Plata",,"Southern slope of Endlich Mesa.",,37.478611,-107.616667,,,"37° 28' 43"" N 107° 37' 0"" W","R. McCauley",,"Verbatim coordinates",,"Verbatim coordinates verified.",3560,,,,,"11680 ft",,,biotech46,"2019-06-03 10:01:09",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:048abf76-5ad6-48a1-9994-655c48678f88,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=5764974
6053364,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9a333133-a610-11e3-a341-00ff10703b0e,,53854,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Heil, Kenneth D.;  Mietty, Wayne",25763,2005-08-26,2005,8,26,238,,,,,,,,,,,,,,,,,,"Dried - 2","United States",Colorado,"San Juan",,"San Juan Mountains. BLM Land. Stony Pass Summit. East slopes of Green Mountain.",,37.7897222222,-107.5541666667,,,,,,,,,3957,,,,,12983ft.,,,,"2019-12-14 22:35:35",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:0f4e040f-d11f-4004-b91b-ff732120b4c3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6053364
6054541,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9871b431-a610-11e3-a341-00ff10703b0e,SJNM-V-0017812,16546,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Heil, Kenneth D.; Mietty, Wayne; Lundquist, Les",23975,2004-06-15,2004,6,15,167,,,,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,"La Plata",,"San Juan National Forest. Weminuche Wilderness Area. Southern slope of Endlich Mesa.",,37.4786111,-107.6166667,,,,,,,,,3560,,,,,11680ft.,,,,"2020-03-26 11:01:23",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:4b785b14-411d-4c04-a3b0-38236ed9b111,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6054541
6058988,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,997169fb-a610-11e3-a341-00ff10703b0e,SJNM-V-0017811,38046,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Holmes, Cyndie",1253,1996-07-07,1996,7,7,189,,,,,,,,,,,,,,,,,,"Unspecified - 1","United States",Colorado,"San Juan",,"San Juan National Forest. Weminuche Wilderness Area. Ca 3 miles north of El Dorado Lake along the Colorado Trail.",,37.7473,-107.5538,,,,,,,,,3871,,,,,12700ft.,,,,"2020-03-26 11:01:05",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:e391837b-74f4-4b41-8b0f-456e979b5257,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6058988
6072151,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,980c55f0-a610-11e3-a341-00ff10703b0e,SJNM-V-0017809,8776,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Heil, Kenneth D.; Mietty, Wayne",19188,2002-06-11,2002,6,11,162,,,,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,Hinsdale,,"San Juan National Forest. Graham Peak area. Ca. 400 ft. form ridge top.",,37.4833333,-107.3341667,,,,,,,,,3482,,,,,11425ft.,,,,"2020-03-26 10:59:49",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:bc4382da-11c9-4c37-9aee-041b834dbb5b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6072151
6082652,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,986bf2e2-a610-11e3-a341-00ff10703b0e,SJNM-V-0017814,15854,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Heil, Kenneth D.",23426,2004-04-26,2004,4,26,117,,,,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,Archuleta,,"Archuleta County Road 700 ca. 11.9 mi. S of US 160. Roadside above Cat Creek",,37.0955556,-107.1872222,,,,,,,,,2009,,,,,6590ft.,,,,"2020-03-26 11:02:57",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:50cbb004-08f5-44c9-9a1b-277ee74ff0a0,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6082652
6085058,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,980c7176-a610-11e3-a341-00ff10703b0e,SJNM-V-0017813,8785,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Heil, Kenneth D.; Mietty, Wayne",19197,2002-06-11,2002,6,11,162,,,,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,Hinsdale,,"San Juan National Forest. Weminuche Wilderness Area. Near top of ridge leading to Graham Peak.",,37.4888889,-107.3841667,,,,,,,,,3647,,,,,11966ft.,,,,"2020-03-26 11:02:39",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:b9df6a17-c756-465f-b80e-7ab00a772dbb,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6085058
6089112,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9a4e6f1d-a610-11e3-a341-00ff10703b0e,SJNM-V-0017816,55943,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"O'Kane, Jr., Steve L.; Heil, Kenneth; Jamieson, Dave; Mietty, Wayne",7978,2006-07-19,2006,7,19,200,,,,,,,,,,,,,,,,,,"Dried - 2","United States",Colorado,"La Plata",,"South end of West Silver Mesa, ca 0.2 mi north of trail to City Reservoir. East rim of mesa overlooking Missouri Gulch.",,37.5515833333,-107.6248166667,,,,,,,,,3610,,,,,11845ft.,,,,"2020-03-26 11:03:35",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:a5ad94d1-e2cb-4a8a-bdbf-e9b634bf3e54,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6089112
6091442,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,99190cfe-a610-11e3-a341-00ff10703b0e,SJNM-V-0017808,30580,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Heil, Kenneth D.; Mietty, Wayne",6986,1991-08-15,1991,8,15,227,,,,,,,,,,,,,,,,,,"Unspecified - 1","United States",Colorado,Gunnison,,"Gunnison National Forest, Along 4 Wheel Forest Service Road 759. At base of American Flag Mountain and at pass.",,38.9417,-106.727,,,,,,,,,3658,,,,,12000ft.,,,,"2020-03-26 10:59:32",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:54192b2b-3257-4838-a81a-756cd2e35683,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6091442
6092757,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9881bf54-a610-11e3-a341-00ff10703b0e,SJNM-V-0017815,17919,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Heil, Kenneth D.; Mietty, Wayne",24632,2004-09-02,2004,9,2,246,,,,,,,,,,,,,,,,,,"Herbarium specimen","United States",Colorado,"La Plata",,"San Juan National Forest. Lime Ridge Trail.",,37.5416667,-107.6777778,,,,,,,,,3584,,,,,11760ft.,,,,"2020-03-26 11:03:15",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:8b032b43-0216-495a-9195-c30727d33b42,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6092757
6095859,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,9934bd29-a610-11e3-a341-00ff10703b0e,SJNM-V-0017810,33464,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Fleming, Rich","S. J. #2",1993-09-02,1993,9,2,245,,,,,,,,,,,,,,,,,,"Unspecified - 1","United States",Colorado,Dolores,,"San Juan National Forest, Ca. 1.5 mi. east of Hermosa Peak.",,37.7013,-107.9633,,,,,,,,,3572,,,,,11720ft.,,,,"2020-03-26 11:00:46",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:da12861c-6e51-4792-89b8-090ff99e25c3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6095859
6780685,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,5ec866bc-da8b-4a82-a319-9c26249c80d3,KHD00056827,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Emily L. Hartman; Mary Lou Rottman",5353,1983-07-18,1983,7,18,199,,,"Mary Lou Rottman, 1624.","Fellfield ridge adjacent to headwall of Green Mountain.",,,,,,,,,,,,,,,USA,Colorado,"San Juan",,"Stony Pass; Ca, 7 miles northeast of Silverton; Greenmountain.",,37.795275,-107.549504,WGS84,1070,,,,GeoLocate,,,3962,,,,,13000ft,"Permanent Loan at U.C. Denver",,pecenkaj,"2017-10-04 08:42:43",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:5ec866bc-da8b-4a82-a319-9c26249c80d3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6780685
6806191,RMBL,,,dcc3c0d4-53b3-4be4-9de7-a6c1d63736c5,PreservedSpecimen,bae42168-8310-4238-88e4-d488f3489309,RMBL0010595,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Williams, Charles F.",2014-06-24,,,,?,,"Williams, Charles F.",1174,2014-06-24,2014,6,24,175,,,"Only a few plants seen at summit; none seen below. Small flowers with white rays. Plants caespitose.","Along flat summit ridge in areas of red, clay soil.",,,,,,,,,Flower,,,,,,"United States",Colorado,Gunnison,,"Gothic. Rocky Mountain Biological Laboratory. Summit of Avery Peak.",,38.986289,-106.975665,"WGS 84",175,,"Charles F. Williams",,GeoLocate,,"9/17/2014 16:11",3840,,,,,12600ft,,,willcha2,"2018-10-07 13:23:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bae42168-8310-4238-88e4-d488f3489309,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6806191
6831314,RMBL,,,dcc3c0d4-53b3-4be4-9de7-a6c1d63736c5,PreservedSpecimen,b3bf4bf7-db3e-4ff8-a28f-c3d270de429e,RMBL0010750,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Williams, Charles F.",2014-07-20,"CO Flora W Slope, 4th ed.",,,,,"Williams, Charles F.",1343,2014-07-20,2014,7,20,201,,,"3-4 series of purple phyllaries with dense, marginal cilia. Ray petals white. Leaves ~fleshy with ~sparse, strigose hairs. Very common.","Rocky, alpine ridge with much bare, red, clay soil and exposed rocky ledges. Dominated by Dryas octopetala, bunch grasses and diverse alpine community. Found in open, clay soils all along ridge.",,,,,,,,,Flower,,,,,,"United States",Colorado,Gunnison,,"Gothic. Rocky Mountain Biological Laboratory. Ridge between Red Rock and White Mountain. Followed last ridge SSE from Pt. 12832' on main ridge, just before pass at ridge into Perry Creek. Followed this subridge directly down to meadows and high point of Deer Creek Trail. Follow Deer Creek Trail back to Gothic. Site 1. Just below high point on ridge (Pt. 12832' on USGS topo).",,38.96521,-106.935526,"WGS 84",50,,"Charles F. Williams",,GeoLocate,,"9/16/2014 15:27",3871,,,,,12700ft,,,willcha2,"2018-10-07 13:23:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b3bf4bf7-db3e-4ff8-a28f-c3d270de429e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=6831314
7887843,NCSC,NCSC,,024f44f2-a2f5-4daa-b306-c11efb5aa4d0,PreservedSpecimen,28d87f8f-2f05-45a8-8b06-a2457d2ccbf6,NCSC00026917,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,1951-08-08,,,,,,"W. A. Weber, R. C. Rollins",7166,1951-08-08,1951,8,8,220,,"Aug. 8, 1951",,,,,,,,,,,,,,,,,"United States",Colorado,"Park County",,"Park Co.: south slopes, Hoosier Ridge.",,,,,,",",,,,,,3658,3962,,,,"12000 - 13000 ft.",,,,"2016-05-03 11:39:15",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:28d87f8f-2f05-45a8-8b06-a2457d2ccbf6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=7887843
8801547,RMBL,,,dcc3c0d4-53b3-4be4-9de7-a6c1d63736c5,PreservedSpecimen,65ab7106-b2eb-4263-a46c-b0e1d6c590da,RMBL0010996,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Williams, Charles F.",2015-08-10,"CO Flora W Slope, 4th ed.",,,,,"Zorio, Stephanie D.; Anders Johnson",133,2013-07-09,2013,7,9,190,,7/9/2013,,"Exposed area near summit. Crumbly, coarse, gravelly soil.",,,,,,,,"Found with Bistort, Sedum, Zigademus, Anemone, Astragalus, Ivesia, Potentilla.",Flower,,,,,,"United States",Colorado,Gunnison,,"Cement Creek Rd. outside Crested Butte. Italian Mt. Langenheim survey: A17-A, 83m.",,38.945833,-106.786944,"WGS 84",10,"38.945833, -106.786944","Zorio, Stephanie D.",GPS,GPS,,,3847,,,,,"12620 ft.",,,,"2018-10-07 13:23:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:65ab7106-b2eb-4263-a46c-b0e1d6c590da,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=8801547
11805768,CM,Botany,,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,PreservedSpecimen,5FC2D07A-BC95-4264-B691-4D2CEB5E386B,CM277385,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"T. Lowrey 2011",,,,,,,"Weber, W.A.; Siplivinsky, V.",15975,1981-05-11,1981,5,11,131,,"11 May 1981",,"level summit ridge, openings in pine forest, thin red soil",,,,,,,,,fl,,,,,,"United States",Colorado,Mesa,,"Uncompahgre Plateau, along road from Taylor Ranch in Unaweap Canyon to Cold Spring Ranger Station",,,,,,",",,,,,,,,,,,,,,,"2011-07-11 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,"Carnegie Museum of Natural History",,urn:uuid:6fae2757-dc6c-42ff-a094-a3d3a531e2e0,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=11805768
11806187,CM,Botany,,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,PreservedSpecimen,3D93F504-DD7D-487B-851F-5A25E622C758,CM287805,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"T. Lowrey 2011",,,,,,,"Beck, H.; Siplivinsky, V.",3542,1982-06-03,1982,6,3,154,,"3 Jun 1982",,"upper part of oak brush belt",,,,,,,,,fl,,,,,,"United States",Colorado,Dolores,,"S of Norwood near Morrison Creek, San Juan National Forest",,,,,,"T42N, R13W, Sec. 32; ,",,,,,,2499,,,,,"8200 ft",,,,"2011-07-11 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,"Carnegie Museum of Natural History",,urn:uuid:bcd1d12f-eba5-4146-9a85-d6877f9a2574,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=11806187
11806334,CM,Botany,,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,PreservedSpecimen,53EDEC2C-A854-4C17-84F9-C96BE5DCC4F1,CM290595,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"T. Lowrey 2011",,,,,,,"Siplivinsky, V.",1167,1981-06-07,1981,6,7,158,,"7 Jun 1981",,,,,,,,,,,fl-fr,,,,,,"United States",Colorado,Mesa,,"Grand Mesa National Forest, Lava Clif at Lands End",,,,,,"T12S, R97W, Sec. 10; ,",,,,,,2987,,,,,"9800 ft",,,,"2011-07-11 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,"Carnegie Museum of Natural History",,urn:uuid:ebd174e2-22fd-442c-b856-407e80c56170,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=11806334
