id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
13823485,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,b474871d-f536-49b4-b3dc-e4a5f7579db9,00401356,52792,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"J. Ewan",14868,1943-06-27,1943,6,27,178,,"27 June 1943","Delphinium ramosum (almost a topotype), det. William F. Jennings, 29 October 1998. Original ID as Delphinium elongatum.","Locally plentiful in dappled shade of aspen-willow thickets along stream.",,,,,,,,,Veg,,,,,,"United States",Colorado,"El Paso",,"Crystal Park, betw. Manitou and Bear Canyon, Pikes Peak region.",,38.8316521,-104.9302539,WGS84,1000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM at the GNIS point for Crystal Park. RA",2591,,,,,"8500 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:81a000b4-f4d4-4530-a9ba-d5d3e52aac3d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823485
13823486,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,3792e857-04fb-478e-8b7c-5de8a3b703bd,00401364,33763,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"W. W. Robbins",10243,1913-07-31,1913,7,31,212,,"31 July 1913","Delphinium ramosum, det. Joseph Ewan, 1943. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium robustum.",Meadow.,,,,,,,,,Flr,,,,,,"United States",Colorado,Gilpin,,"Tolland, East Lake.",,39.9049855,-105.5891706,WGS84,10000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM at the GNIS point for Tolland. There is not a listing for East Lake and I was unable to locate a reference on the web. I am assuming the lake is one of the un-named lakes near Tolland. RA",,,,,,,,,"Access DB","2020-04-15 09:48:08",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ad06d613-7547-447f-86e4-882aac7c984a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823486
13823487,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,17e86e99-66b0-4907-88da-b28ede5dd355,00401372,43506,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"B. K. Stewart",1277,1938-08-03,1938,8,3,215,,"3 August 1938","Delphinium ramosum, det. J. Ewan, 1946. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium robustum.","Streamside, moist forest (coniferous) area, northern exposure, infrequent, sun. 9-10,000 ft.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mineral,,"Deep Creek, near Creede.",,37.77152,-106.93442,WGS84,3000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point along Deep Creek between the 9480 and 9520 ft contour lines. I increased the uncertainty to 3km to cover the elevation range given in the record. RA; Georeferenced 25 February 2015",,,,,,,,,"Access DB","2015-07-23 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6a0fb448-d4ec-4a42-9192-85a12ae13008,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823487
13823488,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,09d818b6-1620-4835-a2da-744e63b100e7,00401380,43505,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Belle K. Stewart",1352,1939-08-14,1939,8,14,226,,"14 August 1939","Delphinium ramosum, det. J. Ewan, 1946. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium robustum.","In chokecherry chaparral.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mineral,,"Wason (near Creede).",,37.82396,-106.89328,WGS84,2000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at Wason Ranch. RA; Georeferenced 25 March 2015",2621,,,,,"8600 ft",,,"Access DB","2015-07-23 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f61724ce-f893-42ee-9e9a-b8ebccb5d462,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823488
13823489,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,cbdfb67f-eaaf-4761-a666-58b9c73ba0b7,00401398,43504,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Belle K. Stewart",1352,1939-08-14,1939,8,14,226,,"14 August 1939","Delphinium ramosum, det. J. Ewan, 1946. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium robustum.","In chokecherry chaparral; common.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mineral,,"Wason, near Creede.",,37.82396,-106.89328,WGS84,2000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at Wason Ranch. RA; Georeferenced 25 March 2015",2621,,,,,"8600 ft",,,"Access DB","2015-07-23 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f0f1efe2-1518-42cf-a16e-a2886c1c33e7,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823489
13823490,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,6cf70169-1a9b-4c9f-a26b-ab9842ec57b8,00401406,43503,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Belle K. Stewart; Evelyn Wolcott",949,1939-08-17,1939,8,17,229,,"17 August 1939","Delphinium ramosum, det. J. Ewan, 1946. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium robustum.","Occasional in dry grassland, side hill.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mineral,,"Wason (near Creede).",,37.82396,-106.89328,WGS84,2000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at Wason Ranch. RA; Georeferenced 25 March 2015",2652,,,,,"8700 ft",,,"Access DB","2015-07-23 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fa587c39-8c68-4e01-a1d0-d40517bf8302,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823490
13823491,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,fecd5fc6-9326-4e24-a05e-1f489e3cbf3a,00401414,33764,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Edwin B. Payson",1563,1919-08-01,1919,8,1,213,,"1 August 1919","Delphinium ramosum, det. Joseph Ewan, 1943. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium scopulorum.",,,,,,,,,,Flr,,,,,,"United States",Colorado,"El Paso",,"Near Minnehaha. Pike's Peak.",,38.8494278,-104.9594271,WGS84,5000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM at the GNIS point for Minnehaha and increased the CV to cover the area near the point. RA",,,,,,,,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:30903a93-af8a-4732-a6e3-66030536bdd5,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823491
13823492,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,679a76ae-6f0b-475d-bb34-417387c6bb78,00401422,106023,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Benj. H. Smith",sn,1890-08-14,1890,8,14,226,,"14 August 1890","Dlphinium ramosum, det. W.A. Weber, 1970. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium scopulorum.",,,,,,,,,,Flr,,,,,,"United States",Colorado,Mineral,,"Wagon Wheel Gap.",,37.77445,-106.8314,WGS84,1000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at Wagon Wheel Gap. RA; Georeferenced 3 March 2015",,,,,,,,,"Access DB","2015-07-23 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:00c217be-9617-4641-9356-d9d93a1255ed,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823492
13823493,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,685d151c-aa83-4115-89fc-a698ac4f1783,00401430,33767,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"W. W. Robbins",7830,1910-07-11,1910,7,11,192,,"11 July 1910","Dlphinium ramosum, det. Joseph Ewan, 1943. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium scopulorum.",Meadow.,,,,,,,,,Flr,,,,,,"United States",Colorado,Gilpin,,"Tolland, East Lake.",,39.9049855,-105.5891706,WGS84,10000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM at the GNIS point for Tolland. There is not a listing for East Lake and I was unable to locate a reference on the web. I am assuming the lake is one of the un-named lakes near Tolland. RA",,,,,,,,,"Access DB","2020-04-15 09:48:08",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fedc391c-dfd0-4fb2-8500-6e86b54f0fe9,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823493
13823494,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,805d07ce-bbfe-48f9-a70a-6b13e0753986,00401448,33766,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Francis Ramaley",1342,1905-00-00,1905,0,0,,,"1-8 August 1905","Dlphinium ramosum, det. Joseph Ewan, 1943. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium scopulorum, fide Aven Nelson.",,,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Teller,,"Near Florissant.",,38.94582,-105.28944,WGS84,1500,,"Bre Leinbach","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic Topo!",,"I plotted the point at the GNIS point for Florissant. BL; Georeferenced 30 June 2015",2400,,,,,"2400 m",,,"Access DB","2020-10-30 14:41:46",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f5800c32-6965-4e0c-9724-08715b4fb514,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823494
13823495,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,127748b1-a53a-4bb9-8727-613d57797a7c,00401455,33768,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Alice Eastwood",sn,1886-07-00,1886,7,0,,,"July 1886","Dlphinium ramosum, det. Joseph Ewan, 1943. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium scopulorum.",,,,,,,,,,Flr,,,,,,"United States",Colorado,Jefferson,,"Platte Cañon.",,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9f272ff1-9651-4ae2-a2a2-159f28f799fc,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823495
13823496,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,081fefec-83d6-4c99-a9c5-5bf1de2d00e6,00401463,424698,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Wm. Penfound",241,1923-08-01,1923,8,1,213,,"1 August 1923","Delphinium occidentale, det. C.W.T. Penland, 1948. / Delphinium ramosum (almost a topotype), det. William F. Jennings, 29 October 1998. Original ID as Delphinium scopulorum.",Meadow.,,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,"El Paso",,"Artists glen, Pikes Peak region.",,38.8421348,-104.9530129,WGS84,1000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM in Artist Glen at the 8400 ft contour line. RA",2560,,,,,"8400 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9198c8f7-bd57-457f-b2b4-4ff21e24b374,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823496
13823497,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,25cfc8ce-3487-43d7-b5b8-529042cf0f07,00401471,33758,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Wm. Penfound",241,1923-08-01,1923,8,1,213,,"1 August 1923","Delphinium ramosum (almost a topotype), det. William F. Jennings, 29 October 1998. Original ID as Delphinium scopulorum.",Meadow.,,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,"El Paso",,"Artists glen, Pikes Peak region.",,38.8421348,-104.9530129,WGS84,1000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM in Artist Glen at the 8400 ft contour line. RA",2560,,,,,"8400 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a934c2bc-c674-42e2-bc39-5b9e35374ee4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823497
13823498,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,9a374911-df67-415d-b1da-bcd7bd8d451d,00401489,398318,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"M.E. Edwards; P.L. Edwards",E-567,1983-08-27,1983,8,27,239,,"27 August 1983","Delphinium ramosum, det. William F. Jennings, 29 October 1998. Fls. purple. Plants of Florissant Fossil Beds National Monument.","Moist N-facing wooded slope; with spruce, aspen, fairly common.",,,,,,,,,Flr,,,,,,"United States",Colorado,Teller,,"Florissant Fossil Beds National Monument. SW of abandoned fossil excavation. (Area C)",,38.9145268,-105.2986152,WGS84,500,"T13S R71W SEC14 SW¼","Ryan Allen",Mapstedi,"National Geographic Topo!",,"I plotted the UTM on a north slope in the SW 1/4 of section 14 at the 8400 ft contour line. I am not sure where exactly the abandoned fossil excavation is located. RA",2560,,,,,"2560 m",,,"Access DB","2020-10-30 14:41:46",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8cf457f6-3281-4b74-b2d9-2efb45f4fdaf,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823498
13823499,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,fcb0ac91-28b2-42bf-841f-7cd865485cf5,00401497,194212,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"A. Bush",7,1961-08-03,1961,8,3,215,,"3 August 1961","Delphinium ramosum, det. William F. Jennings, 29 October 1998.","Stream bottom, aspen grove.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Boulder,,"2.5 mi. SW Eldora.",,39.9323737,-105.6087864,WGS84,5000,,"Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I plotted the UTM along an unnammed creek 2.63 miles southwestward of the Eldora GNIS . RA",2530,,,,,"8300 ft",,,"Access DB","2020-10-29 15:10:48",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:41d0910c-e55a-409b-8352-e91ffea8b992,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823499
13823500,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,8cb7dbe3-5328-47e3-b207-596d8a475b07,00401505,182593,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Richard Walter",310,1959-08-08,1959,8,8,220,,"8 August 1959","Delphinium ramosum, det. William F. Jennings, 29 October 1998. Survey of the Vascular Flora of North End of South Park, Michigan Creek Drainage Area near Jefferson.","In semi-shade. Moist streamside area.",,,,,,,,,Flr,,,,,,"United States",Colorado,Park,,"Michigan Creek Campground.",,39.41138,-105.88418,WGS84,2000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at the GNIS point for the Michigan Creek Campground. RA; Georeferenced 22 March 2017",3109,,,,,"10200 ft",,,"Access DB","2015-07-23 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:cea1e251-ccc5-440e-8b99-4c1355d7cb21,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823500
13823501,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,4e98c471-74dc-41d3-a88f-de8ed2750bf8,00401513,52765,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"J. Ewan",14972,1943-07-18,1943,7,18,199,,"18 July 1943","Delphinium ramosum, det. William F. Jennings, 29 October 1998.","Growing in both aspen shade and open meadow, and not esp. different in stature or habit in either habitat; frequent here, associated with Betula glandulosa and aspens.",,,,,,,,,Flr,,,,,,"United States",Colorado,"El Paso",,"Crystal Park, Pikes Peak region.",,38.8316521,-104.9302539,WGS84,1000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM at the GNIS point for Crystal Park. RA",2591,,,,,"8500 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b1e800ff-a3f4-4291-9500-f16a2fce1c09,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823501
13823502,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,3f0557e7-6d9f-4493-83d7-b47d8ed9a0d5,00401521,214355,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Howard L. Clark",1118,1966-07-12,1966,7,12,193,,"12 July 1966","Delphinium occidentale, det. W.A. Weber, 1977 / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Flowers violet; stems glabrous, glaucous, ca. 1.3 cm dia. at base, hollow, terete.","On shaded slope.",,,,,,,,,Flr,,,,,,"United States",Colorado,Boulder,,"Above small lake 2.6 miles WSW of the town of Gold Hill, NW of Mt. Alto; bottom of SEC9.",,40.0570629,-105.4573059,WGS84,1000,"T1N R72W SEC9","Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I placed the UTM at the bottom of sec 9 above the small pond in section 16. The pond is at 8540' so the elevation at the UTM assigned is slightly higher than stated by the collector at 8548'. RA",2603,,,,,"8540 ft",,,"Access DB","2020-10-29 15:10:48",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:78106675-17c2-45ea-8375-39aa0c69b427,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823502
13823503,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,a64c526c-eb04-4ebd-a9fc-e3de25b16bd6,00401539,214356,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Howard L. Clark",1118,1966-07-12,1966,7,12,193,,"12 July 1966","Delphinium occidentale, det. W.A. Weber, 1977 / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Flowers violet; stems glabrous, glaucous, ca. 1.3 cm dia. at base, hollow, terete.","On shaded slope.",,,,,,,,,Veg,,,,,,"United States",Colorado,Boulder,,"Above small lake 2.6 miles WSW of the town of Gold Hill, NW of Mt. Alto; bottom of SEC9.",,40.0570629,-105.4573059,WGS84,1000,"T1N R72W SEC9","Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I placed the UTM at the bottom of sec 9 above the small pond in section 16. The pond is at 8540' so the elevation at the UTM assigned is slightly higher than stated by the collector at 8548'. RA",2603,,,,,"8540 ft",,,"Access DB","2020-10-29 15:10:48",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ae9f2085-87f6-421b-ba5e-2da28edc2844,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823503
13823504,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,37a3ecef-5745-4307-aed0-7b2298272bf6,00401547,56469,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Lydia Bougere",1731,1949-07-26,1949,7,26,207,,"26 July 1949","Delphinium ramosum, det. William F. Jennings, 29 October 1998.","Low spot in aspen grove.",,,,,,,,,Flr,,,,,,"United States",Colorado,Boulder,,"Cabin Creek. Meeker [Lodge].",,40.2498175,-105.5245865,WGS84,1000,,"Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I plotted the UTM along Cabin Creek between the 8480 and 8520 ft contour line. RA",2591,,,,,"8500 ft",,,"Access DB","2020-10-29 15:10:48",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:75503853-6559-498d-8534-95ae5fa2986b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823504
13823505,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,c71e04a1-898b-47c5-9794-b8a62c75b1a2,00401554,20507,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Lydia Bougere",1646,1949-07-23,1949,7,23,204,,"July 23 1949","Delphinium occidentale, det. W. A. Weber, 9 May 1994 / Delphinium ramosum, det. William F. Jennings, 29 October 1998.","Hillside in cobbles.",,,,,,,,,Flr,,,,,,"United States",Colorado,Boulder,,"¼ mile beyond Angora Ranch. Riverside.",,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2e6a09c2-df00-4d76-9703-b58560c9e5b3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823505
13823506,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,587b77e5-73a9-4476-9c96-a00610dc58d4,00401562,470889,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"James P. Vanderhorst",4120,1991-08-12,1991,8,12,224,,"12 August 1991",,"Aspen woodland.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,"Rio Blanco",,"Flat Tops/White River Plateau: Sleepy Cat Trail, ca 16 air mi ENE of Meeker.",,40.1207782,-107.64607,WGS84,1000,"T2N R91W SEC30","Ryan Allen",Mapstedi,,,"I plotted the UTM in section 30 along Sleepy Cat Trail at 9100 ft. RA",2774,,,,,"9100 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:860c2561-482f-4694-aedb-ff8471010e54,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823506
